product_id,sales,sold_in_distinct_parcels,in_distinct_dates_scanned,special_positive_rate_by_order,special_positive_rate_by_parcel,special_positive_rate_by_date,marked_has_battery_pct,marked_has_liquid_pct,marked_has_sensitive_pct,time,product_name,true_tag_ids,tags
5a0ebe4a55235444c4dd5e7e,114,50,19,68.4,72.0,89.5,13.2,0.0,55.3,1562025600,Gel Nail Glue Color UV Nail Gel Polish 8ML Hot Sale Temperature Chameleon UV Nail Gel Lacquer Change Color Led,"5478f28258f177436386b912,53fcd3e60b642558abcef5eb","uv,uvgelnail,thermal,led,nail,varnishsemipermanent,temperaturecolorchangingnailgel,beauty,uvledgelnailvarnish,christmasgift,gellacquer,thermalcolorchanginggelpolish"
57be872220f28f7af90fccad,113,112,43,84.1,84.8,95.3,8.8,0.0,75.2,1562025600,Electric Acupuncture Magnet Therapy Heal Massage Pen Meridian Energy Pen,"546109908d922c56fc95fd1a,54875f0958f1777c31a13914","energypen,therapypen,meridianpen,massagepen,pen,massage,magnet,healthbeauty,healpen,meridianenergypen,electric,acupuncturepen"
5a80ef440548ea654263e5e1,113,112,56,57.5,58.0,66.1,0.9,0.0,56.6,1562025600,6-10PCS Love Wish Pearl Oyster Shell Package Pearl Pendant Necklace Gift DIY Pearl Decorations,553ff36f6c546373a04f6740,"pearl,loversgift,gift,necklace,jewelry,oyster,diy,diydecoration,pendant,vacuumpackage,jewelrymaterial,love,surprisegift,pearlsintheoyster,necklacepandent"
5b3482f853d6cd41e8a58ffe,113,110,38,77.0,79.1,94.7,8.8,0.0,69.0,1562025600,120 db Cycling Electric Horn Bike Bicycle Handlebar Ring Bell Life Waterproof,540f98500b64255eaac20a4c,"bicycleaccessorie,cyclingwarningbell,sportsoutdoor,cyclingbell,halloween,cycling,waterproof,loudhornbell,electric,bell,bicycle,bike,jewelry,ring"
5c9a3b3059ea574bcb83f735,113,87,36,54.0,52.9,83.3,2.7,0.0,51.3,1562025600,10 Colors Cute unicorns and Dinosaurs Ballpoint Pen BUY 2 GET 1 FREE,54adab2358f1773d0f60caab,"coloredpen,unicornpen,office,unicorn,pen,writing,cute,get,school,gelpen,ballpointpen"
5ae290ca1a8c21045ff555bb,112,111,34,66.1,65.8,79.4,3.6,0.0,62.5,1562025600,60 Pack Color Fine Point Brush Marker Pens [Bullet Journal] Dual Tip ArtWerk Colored Brush Pen 0.4 Fineliner Fine Point Markers Set - Dual Tips Art Supplies with Brush Tip - Best for Adult Coloring Books,55a42b3c601ef361863e67d5,"supplie,tip,bullet,marker,pen,fineliner,art,brush,adult,book"
5baf0ce5e5d4563075b20d3e,112,111,29,90.2,91.0,100.0,25.9,0.0,66.1,1562025600,New Car Scratches Repair Polishing Liquid Wax Paint Scratch Remover Paint Care Scratch Repair Maintenance Wax Paint Surface Coating ,58a4ad172316871660349cbe,"carscratchrepair,carscratch,carrepair,wax,car,scratchrepair,carwax,caraccessorie,carpolishing,cartool"
5c468cbc00b44b37912bc858,112,76,16,78.6,77.6,81.3,0.0,0.0,78.6,1562025600,Help Your Hair! Queen Choice! 2 Steps Get Fast Hair Growth Essence Oil Hair Loss Liquid 20ml Thick Hair Growth Product,5bb65c8730b04a0f52d82764,"haircaretool,baldnessalopecia,hairconditioner,beautyhealth,hair,hairgrowthliquid,hairgrowthessence,hairlosstreatment,professionalhairdresser,get,hairgrowthfluid,haircare"
5bbc4ea4a70f803e38117d1a,112,47,12,56.3,57.4,91.7,0.0,0.0,56.3,1562025600,Gold Euro Banknotes Gold Foil  Euro Collections Banknotes 5/10/20/50/100/200/500/1000 Euro Home Decor Arts Gifts,563d0a43601ef31908e92bd6,"banknote,money,homedecor,eurobanknote,fakemoney,homekitchen,home,gold,homeliving,decor,homedcor,24k,collection,jewelry,euro"
5b06610356fa981b41574368,111,111,34,69.4,69.4,79.4,1.8,0.0,67.6,1562025600,Brand Lip MatteMakeup for Women Long Lasting Pigment Red Nude Lip Liner Double Ended with Matte Miss Rose Lipstick,53dc186421a86318bdc87f2b,"makeup,beauty,lipliner,matte,rose,red,doubleendedlipstick,nude,womensfashion,cosmetic,women,lipglos,lip,lipstick,mattelipliner"
5c6f58c9128dbb5404652c05,111,110,54,82.0,82.7,90.7,8.1,0.0,73.9,1562025600,0.38mm 1/3pcs New School Supply Stationery Signing Black Ink Gel Pen Rollerball Pen Romantic Sakura,54adab2358f1773d0f60caab,"sakuragelpen,stationery,ballpen,pen,schoolsupply,romantic,blackink,sakura,stationeryofficesupplie,writingtool,school,black,rollerballpen,ballpointpen"
5ac446db2c3a221677d87d37,111,110,50,73.0,73.6,74.0,1.8,0.0,71.2,1562025600,Titanic Boat 1912 silver Coin Desin silver Plated Bars Medal Commemorative Coin,5603422c6c54632b344751f5,"commemorative,gift,silver,silverplated,medal,boat,souvenir,collectible,badge,coin,titanic,craftampfashionaccessory,jewelry,antique,commemorativecoin"
5ca5a8cec7c1b5332abfc8d1,111,108,34,77.5,79.6,91.2,0.0,0.0,77.5,1562025600,Enlarge Oils Permanent Thickening Growth Pills Increase Big Dick Liquid Oil Cream for Men Health Care,"5c82b6c76fa88c2ae4214d0d,557f3692601ef30982ef2be9","penisgrowmassager,men,mensfashion,jesextender,oil,growthsextime,lubricant,penisenlargement,bigdick,sexproduct,cream"
5ca5aa91874de102841f5ef7,111,105,37,76.6,81.0,94.6,0.0,0.0,76.6,1562025600,Come On! Powerful Di-ck Strong More Delayed Health Care Delay Spray 10ML,"5bc90ebcbd547b1777b8bee4,5c82b6c76fa88c2ae4214d12","peter,timedelay,healthcare,spray,enlargercream,bigdick"
5cb3fa8e8de79622f7d3f4af,111,44,19,73.9,68.2,94.7,8.1,0.0,66.7,1562025600,Best Lip Makeup 17 Color Sexy Matte Long Lasting Lipgloss Liquid Lipstick Lip Cream,"5c82b6c76fa88c2ae4214d0d,546e82940d725226768b4125","makeup,beauty,healthampbeauty,makeuptoolsampaccessorie,matte,velvet,liquidlipstick,lipmakeup,cosmetic,lipglos,sexy,lip,lipstick"
58eb1215755c5a192d7c1ce1,110,110,48,73.6,73.6,89.6,0.9,0.0,72.7,1562025600,Multicolor Vintage Retro Sealing Wax Seal Dedicated Beeswax Stick Wax Strips Paint Stamp Rod Wax Grip Mount for Stamps feiyangdelansha,55db7e796c54635859f85476,"sealingwax,waxstick,wax,seal,envelope,sealsampsealingwax,leaf,embossing,carved,retro,vintage,redcarvedwaxsealingstick,weddingsupplie,mount,stamp"
57e9dfeb06bd852a8555ee5d,110,110,48,63.6,63.6,75.0,1.8,0.0,61.8,1562025600,Make-up Mascara Waterproof Magic Mascara Black and White Double Head Brush,"53dc186421a86318bdc87f2c,546e989e0d725226778b4128","makeuptoolsaccessorie,makeup,beauty,eyemakeup,magic,mascara,doubleheadedmascara,waterproof,head,black,white"
5bd2c4c8f11ea86073699933,110,110,42,75.5,75.5,90.5,1.8,0.0,73.6,1562025600,New Fashion Brand Fountain Pen Luxury Business Executive Writing Ink Pen Stationery,54adab2358f1773d0f60caab,"signingpen,luxurypen,stationery,pen,businesspen,fashion,fountainpen,luxury,metalpen,fountain,writingpen,gelpen"
5ba9ee1f5f2e10315bdccb6a,110,105,57,75.5,79.0,82.5,1.8,0.0,73.6,1562025600,4Pcs Cartoon Pink Pig Gel Pen Kawaii Stationery Kids Gifts Promotional Signature Pen,54adab2358f1773d0f60caab,"cartoon,stationery,pen,pig,pink,cute,writing,officeampschoolsupplie,pensampwritinginstrument,gelpen,kawaii,kid"
5c469cd25b3e5c12c5633405,110,90,41,69.1,71.1,80.5,0.9,0.0,68.2,1562025600,12 Colors Ballpoint Pen Multi-function Letter Opener Metal Pen Self-defense Metal Knife Pen Gift,5a7e1ff6bd547b46e2f7dc8a,"weaponpen,pocketcutter,gift,pen,outdoortool,knife,weapon,metal,knifetool,antiwolfweapon,pencilknife,miniweapon"
5b97b68c8b471215fb5b3d02,110,87,48,50.9,52.9,68.8,0.0,0.0,50.9,1562025600,The Silver Seed Ornamental Pampas Reed Seeds of Perennial Hardy Pampas White Pink Pampas Grass Garden Plant 10-500pcs,5ab2e79c30b04a340b9a76b3,"gras,silver,gardeningsupplie,rare,flower,garden,plant,seed,white,perennial,pink,jewelry"
5ad705b95194c9724f1f2bc4,110,63,17,54.5,54.0,58.8,0.0,0.0,54.5,1562025600,50pcs  Giant Fresh Moso Bamboo Seeds Bonsai Tree Seeds Phyllostachys aureosulcata Home Garden,5ab2e79c30b04a340b9a76b3,"bambooseed,flowerseed,bonsaiseed,garden,homekitchen,plantseed,homeliving,plant,home,homegarden,seed,homedecor,bonsai,bamboo"
5b337a6f18cd192a1b58d1db,109,109,36,60.6,60.6,80.6,4.6,0.0,56.0,1562025600,Metal Strong Neodymium Noticeboard Skittle Men Pin Magnets Fridge Whiteboa  Enjoy Shopping,54932cd8f8a0b37ade06ad51,"metal,men,office,homegadget,schoolsupplie,mensfashion,homedecoration,map,pushpin,fridge,magneticthumbtack,classic,pin,decorative"
5b56d3b867b627740faf79e5,109,107,58,64.2,65.4,74.1,4.6,0.0,59.6,1562025600,Classic 3D Super Mario Fridge Strong Refrigerator Magnet Stickers Decoration,54932cd8f8a0b37ade06ad51,"mario,supermario,refrigerator,homeampkitchen,decoration,magnet,fridge,classic,notesticker,sticker,magneticfridgesticker"
59ea8db33eb22a584fa032e7,109,107,27,54.1,55.1,81.5,0.0,0.0,54.1,1562025600,Professional Acrylic Liquid for Nail Art Powder Tips 120ml,"5482490158f1772a46847610,563d0879601ef31908e92bd3","naildesign,beauty,fashionstyle,art,nail,kit,nailart,acrylicpowder,acrylicnail,acrylic"
5c8fbe32060dbc26ff04b84f,109,102,8,56.0,58.8,100.0,0.0,0.0,56.0,1562025600,"Best Eye Gel for Wrinkles, Fine Lines, Dark Circles, Puffiness, Bags, 75% ORGANIC Ingredients, With Hyaluronic Acid, Jojoba Oil, MSM, Peptides and More, Refreshing Eye Cream Combination",53fcd3f32ee34556013a732b,"bag,beauty,moisturizingeyecream,skincareproduct,eye,essentialoil,dark,antiagingproduct,ingredient,removewrinkle,lip,eyecare,hyaluronicacid,eyecream"
5bd8701da68d8c702ba5bafd,109,95,21,92.7,92.6,85.7,41.3,0.0,51.4,1562025600,Flirting Temptation Burning Passion Pheromone Attractant Perfume Body Spray Unisex Perfume 15ml,"5c82b6c76fa88c2ae4214d0d,557f3692601ef30982ef2be9","womensfashion,spray,perfume,fragrance,unisex,sextoy,sexy,perfumespray,menperfume,womenperfume"
5adedd282293181dfb7e1076,108,108,11,65.7,65.7,81.8,0.0,0.0,65.7,1562025600,20Pcs Blue Roses Flowers Seed Blooming Midnight Rose Rare Seeds Home Garden Plant Decor,5ab2e79c30b04a340b9a76b3,"flowerseed,roseseed,seedsbulb,bluerose,gardening,flower,decor,homekitchen,blue,rose,midnightrose,homeliving,plant,home,homedecor,bonsai,balcony"
5722af76cf40276cf75f6d9f,108,107,37,88.9,89.7,91.9,10.2,0.0,78.7,1562025600,Men 1pcs Super Stretchy Silicone Control Ring Fit All Size for Men,"557634af601ef36b6e50d0e2,5c82b6c76fa88c2ae4214d0b","vibratorssextoy,cockringvibrator,sexproduct,cockring,homekitchen,travel,vibratorring,sexring,homeliving,delayring,home,sextoysformen,penisringvibrator,pillow,penisring"
5b9549753969be3a486e77c0,108,106,4,92.6,93.4,100.0,0.0,0.0,92.6,1562025600,Colon Cleanse Fat Burn 28 Day Detox Set Weight Loss Tea Slimming Tea Teatox,"5493282df8a0b37add06a94f,53dc186421a86318bdc87f30","makeup,tea,natural,womensdresse,slim,detox,kitchenandhome,fatburner,loseweight,jewelry"
5c74e41913f64f63c0f88cfc,108,106,37,59.3,60.4,89.2,2.8,0.0,56.5,1562025600,Natural Backyard water-soluble lubricating fluid 50ml/100ml,5bc90ebcbd547b1777b8bee4,"lubricatingoil,backcourt,fluid,watersolubleoil,sexoil,sexproduct,backcourtsex"
56aed4ae40c0e10f14748b69,108,105,42,76.9,79.0,95.2,2.8,0.0,74.1,1562025600,New 6PC Tattoo Skin Oily Marking Pen Double Ended Black Red Blue Tip Marker KONG,"54adab2358f1773d0f60caab,55a42b3c601ef361863e67d5","markingpen,tattoosupplie,marker,pen,red,oilypen,tattoo,markerpen,paintmarkingpen,tattoopen,black"
5c2337c8c4db8344a39498c8,108,99,20,73.1,79.8,95.0,0.0,0.0,73.1,1562025600,6 Colors New Professional Car Paint Repair Pen Waterproof Fix It Pro Clear Car Scratch Remover Painting Pens,58a4ad172316871660349cbe,"mendingtool,coatpaintingpen,paintrepair,painting,car,scratchremover,scratchrepair,carpaintpen,remover,waterproof,carrepairtool,pen,scratchclearremover"
5af5649c9b069c1994930817,108,91,48,67.6,67.0,81.3,0.9,0.0,66.7,1562025600,100Pcs Garlic Seeds Pure Natural And Organic Vegetable Seeds Healthy And Delicious Pungent Spice Vegetable Seeds,5ab2e79c30b04a340b9a76b3,"garlic,vegetable,vegetableseed,seedsbulb,herb,organicgarlicseed,plant,homegarden,seed,garlicseed"
5ab5e369c7e80b49a7ae533f,107,107,14,81.3,81.3,78.6,0.0,0.0,81.3,1562025600,50/100 pcs Red Lips Flower Seeds Rare Flower Pots Psychotria Elata Flower Seeds,5ab2e79c30b04a340b9a76b3,"bonsaiflowersseed,bonsaiseed,flowerseed,flower,red,gardenoutdoorliving,flowerpot,lipsflowerseed,plant,lip,homegarden,seed"
5c25a37ed15cc433865c7fd8,107,105,46,78.5,80.0,91.3,0.0,0.0,78.5,1562025600,Manbird®  Dick XXL Enlarge Oil Dick Growth Bigger and Thicker,5bc90ebcbd547b1777b8bee4,"enlargement,timedelay,growthsextime,enlargementcream,bloodcirculation,thickeninggrowth,titangel,bigdick,increasesize,manbird"
5a39c066f718e0281365c064,107,102,29,77.6,80.4,93.1,29.9,0.0,56.1,1562025600,Major Dijit Steel Top Coat Soak Off LED UV Nail Art Gel Polish   Nail Beauty,5478f28258f177436386b912,"led,uv,beauty,nailgel,nailart,nailpolish,art,steeltopcoat,nail,topcoat,top,nailsupplie,coat,nailbeauty,gelpolish,new,uvgelnailpolish,steel,fashion"
5bf384d527b52c6a15595a42,107,98,39,88.8,96.9,100.0,5.6,0.0,84.1,1562025600,10ml Men Enlarge Oils Permanent Growth Pills Increase Time Big Dick Liquid Oil Cream,546109908d922c56fc95fd1a,"men,mensfashion,oil,sexualwellne,essentialoil,enlargeoil,penisenlargement,penisthickening,massagesoil,sexproduct"
5ac391516d638a19605d9dfe,107,93,20,51.4,58.1,95.0,0.9,0.0,50.5,1562025600,40g Clear Crystal KAWAII Slime Cute Fruit Salad Fimo putty Kids Gag Gift Toy,54932c6d58f17764b9b05820,"crystal,cute,stressrelief,gift,kawaiicute,stres,squishy,toy,magneticputty,slimeputtytoy,kidsgift,slime,putty,kawaii,kid"
5af65414369cbd58c174154c,107,69,43,74.8,78.3,79.1,18.7,0.0,59.8,1562025600,Sexy 12 Colors Long Lasting Waterproof Ultra Matte Liquid Lipstick Moisturizer Beauty Makeup,53dc186421a86318bdc87f2b,"makeup,beauty,healthampbeauty,makeuptoolsampaccessorie,matte,liquidlipstick,cosmetic,waterproof,lipglos,sexy,lip,mattelipstick,lipstick"
5b14b195fe85503119c59cf2,107,67,34,87.9,88.1,94.1,23.4,0.0,64.5,1562025600,16 Colors Double Lip Liner Pencil Lip Matte Makeup for Women Long Lasting Pigment Red Nude Lip Liner Double Ended with Matte Lipstick LB06,53dc186421a86318bdc87f2b,"makeup,beauty,matte,double,red,nude,pencil,womensfashion,cosmetic,lip,liner,lipstick,women"
5976fcb1890fda7239285a84,107,59,36,65.4,91.5,100.0,9.3,0.0,57.0,1562025600,1Pcs Thermo Varnish Polish Temperature Changing Nail Gel Polish 10ml Soak Off UV Gel Mood Change Nail Polish,5478f28258f177436386b912,"beautymakeup,uv,beauty,fashionaccessorie,nailpolish,soakoffgelpolish,nail,makeuptool,nailart,cosmetic"
5c795b98aee6625ec0b0a7a9,106,105,58,52.8,53.3,60.3,0.0,0.0,52.8,1562025600,200pcs Vegetables Package bonsai seed Mix Organic Bonsais Vegetable seeds Easy grow Plant for home garden,5ab2e79c30b04a340b9a76b3,"bonsaiseed,bonsaiplant,vegetableplantseed,vegetableseed,organicvegetableseed,homekitchen,bonsaiplantseed,home,plantseed,homeliving,plant,vegetablesseed,seed,garden,bonsai"
5c91d523128dbb3d7e7f361b,106,104,33,66.0,67.3,87.9,0.0,0.0,66.0,1562025600,2019  Thailand Pasje Feeling Like A Queen Natural Whitening Emulsion Skin Care Products Whitening Cream Fashion Whitening Milk & Whitening,53fcd3f32ee34556013a732b,"beauty,milk,whiteningcream,fashion,whiteningproduct,skincare,whiteningtool,whiteningmilk,underarmwhiteningcream,whiteningemulsion,privatepartswhiteningcream"
5c3d8f666ef8b9407810bb9a,106,101,55,62.3,65.3,74.5,0.9,0.0,61.3,1562025600,50Pcs/100Pcs/200Pcs New Nice Adorable Flower Fragrant Seeds Fragrant Blooms Mushroom Seeds,5ab2e79c30b04a340b9a76b3,"flowerseed,mushroom,vegetable,bloomsseed,flowerpotsplant,fragrantseed,gardensupplie,niceseed,mushroomseed,flower"
5a16975b061be914f20add9a,106,84,46,77.4,84.5,87.0,0.0,0.0,77.4,1562025600,1Pc Colorful Gold Powder Quicksand Ballpoint Pen Luxury Gold Foil Oily Ball Point Pen,54adab2358f1773d0f60caab,"gold,oily,stationery,pen,officeschoolsupplie,powder,foil,luxury,quicksand,colorful,jewelry,ballpointpen"
5acd77461c6def3670a750da,106,68,37,70.8,70.6,78.4,5.7,0.0,65.1,1562025600,100pcs/bag cymbidium orchid rare orchid seeds bonsai flower seeds,5ab2e79c30b04a340b9a76b3,"hom,fashion,decor,flower,decoration,bonsai,moth,plant,kitchenaccessorie,garden,butterfly,orchid"
5c3ef93041b4d25bcc34d178,105,105,48,65.7,65.7,79.2,1.9,0.0,63.8,1562025600,30/20pcs Funny Rare Bat Tacca Chantrieri Whiskers Flower Seeds Garden Plants Nice,5ab2e79c30b04a340b9a76b3,"flowerseed,taccachantrieriseed,rareplantseed,flower,plant,funny,bat,seed,garden,whisker"
59b66e1e8032cd0427750bf7,105,105,12,86.7,86.7,91.7,1.0,0.0,85.7,1562025600,20 Rare Seeds Tomato Black Cherry Russian Heirloom Vegetable Seed,560dcf71601ef37e540f6846,"tomatoseed,vegetableseed,cherrytomatoseed,cherry,homegardensupplie,bonsai,minitomato,organictomatoseed,plant,black,fruit,blacktomato"
58e12e392958f155a2118775,105,105,53,68.6,68.6,83.0,2.9,0.0,65.7,1562025600,WR 99.9 Silver Coin Commemorative Titanic Souvenir Coin with Elizabeth II As Home Decor Gift Best Collection,5603422c6c54632b344751f5,"commemorative,gift,silver,silverplatedcoin,decor,jewelry,elizabethiicoin,homekitchen,coinscollection,home,coin,titaniccoin,titanic,homeliving,silvercoin,homedcor,homedecor,commemorativecoin"
5b97b75fab410c29ebae58ee,105,104,51,52.4,52.9,68.6,0.0,0.0,52.4,1562025600,50Pcs/set Catnip Seeds Cat Snacks Flower Seeds / Bonsai Seed Healthy and Natural Plants Vegetable Seed for Home Garden,5ab2e79c30b04a340b9a76b3,"plantsseed,cat,homeampgarden,flower,petcatnipseed,homeampliving,bonsai,pet,homekitchen,plant,home,seed,garden,catnip,homeliving"
54006e517f086e1bf9ac1145,105,104,31,68.6,69.2,93.5,8.6,0.0,60.0,1562025600,Universal In Cars Magnetic Dashboard Cell Mobile Phone GPS PDA Mount Holder Stand,58a4a5e92316871660349c5f,"mobilephoneholder,pdahandheldaccessorie,phonecarholder,pdamount,carphoneholder,universalcarphoneholder,caraccessorie,mountholder,aluminum,phoneaccessorie,jewelry,carmobilephoneholder"
5c2f16f1ed35221b90f0cef7,105,104,25,55.2,55.8,60.0,1.0,0.0,54.3,1562025600,PHOERA 24 Color Glitter Metallic Eyeshadow Shimmering Makeup Eye shadow Palette ,540e1ffb0b6425323b42aa96,"shimmeryeyeshadow,makeup,beauty,eyemakeup,womensfashion,eye,metallic,glittereyeshadow,glitter,cosmetic,metalliceyeshadow,eyeshadow,eyeshadowpalette"
5b8750672de32e3dbb92046e,105,102,59,58.1,59.8,67.8,2.9,0.0,55.2,1562025600,2pcs Professional Stainless Steel Nail File Buffer Double Side Grinding Rod Manicure Pedicure Scrub Nail Art Tools,55a42abc6c5463777da4694f,"stainlesssteel,nailfile,doubleside,2pc,scrub,beauty,nail,tool,nailart,manicure,nailbuffer,pedicure,grindingrod,stainles,art,steel,nailtool"
5a7d5e7d246bb04ccc50f13b,105,102,54,54.3,55.9,68.5,0.0,0.0,54.3,1562025600,Love Wish Pearl Oyster Shell Package Pearl Pendant Necklace Gift DIY Pearl Decorations,"53e9157121a8633c567eb0c9,5488e99658f177327519fec4","pearl,loversgift,gift,necklace,jewelry,oyster,diy,diydecoration,pendant,vacuumpackage,jewelrymaterial,love,surprisegift,pearlsintheoyster,necklacepandent"
5b06ab9da5f4967b09b5b071,105,92,52,67.6,69.6,76.9,1.0,0.0,66.7,1562025600,Professional Eye Brow Dye Cream Pencil Long Lasting Waterproof Brown Tint Paint Henna Eyebrow Pencil,55e8d110601ef377ce212721,"tint,brown,eyeshadowmakeup,waterproofbrowneyebrowpencil,makeupeyeshadowset,eyebrowcare,waterproofeyebrowpencil,pencil,makeupeyeshadow,blackeyeshadow,waterproof,eye,dye,eyebrowpencil,eyebrow,browneyebrowpencil"
5c7fb722a1bdfb696f2d5b12,105,67,40,62.9,62.7,65.0,3.8,0.0,59.0,1562025600,2019 New 15 Color Double Ended Nude Lasting Matte Waterproof Lipliner and Lipstick Pencils,"5463d7c28d922c3687fa861a,53dc186421a86318bdc87f2b","makeuptoolsaccessorie,lipliner,lipmakeup,matte,velvet,healthbeauty,waterproof,nude,lipstick,women"
5c14af3299471b62276025c2,105,56,35,81.0,78.6,85.7,0.0,0.0,81.0,1562025600,34 Color Choose Women Girls Cosmetic Makeup Lip Gloss Long Lasting Moisturizer Waterproof Matte Velvet Liquid Lipstick,"53dc186421a86318bdc87f2b,546e82940d725226768b4125","makeup,beauty,makeuptoolsampaccessorie,healthampbeauty,womensfashion,velvet,liquidlipstick,waterproof,lipglosse,matte,glos,cosmetic,lipglos,sexy,lip,lipstick,women"
5b83617566177f1695dca03a,104,104,60,85.6,85.6,91.7,6.7,0.0,78.8,1562025600,Alloy Luminous Flashlight Ear-pick Earwax Remover Curette LED Ear Spoon,546109908d922c56fc95fd1a,"earcleaningtool,kidsearcleaner,ledearpick,earcleaner,ledearspoon,lightearpick,flashlightearpick,childearcleaner,earcaretool,earcare,flashlight"
5a66f945d20e9368e45ecf0c,104,103,47,84.6,84.5,89.4,1.9,0.0,82.7,1562025600,Gold Plated 1978 South Africa Krugerrand Commemorative Coin Collection Gift Souvenir,5603422c6c54632b344751f5,"gold,goldcoin,1987coin,blackcoin,coinwalletcollector,coinalbumcollection,gift,souvenircoin,africacoin,coincollectionbox,jewelry,coincollectionstorage,goldplated,commemorativecoin"
5c165f21e6f39f0fd343b8c4,104,96,8,55.8,60.4,100.0,0.0,0.0,55.8,1562025600,Horse oil Repair hand cream Anti-Aging Soft Hand Whitening moisturizing Nourish Hand Care Lotion Cream 30g IMAGES,53fcd3f32ee34556013a732b,"horseoil,handcreamstreatment,moisturizing,lotion,horseoilcream,antiaginghandcream,horse,moisturizingcream,handcream"
5c1776155e006522a4ecb64a,104,92,35,67.3,65.2,85.7,1.9,0.0,65.4,1562025600,1000 Pcs/Pack Oxygen-Producing Aquatic Plant Seeds Aquarium Water Grass Seeds Fish Tank Fish Pond Decorative Plant Seeds,54c956cc2297f15bdc738ccd,"gras,plant,aquariumplantseed,aquariumplant,greenaquaticplantseed,fishtankdecoration,aquarium,fishtankplant,aquaticplantseed,aquariumdecoration,water,tank,watergrassseed,fish,aquariumseed"
5c909dc6d989c159cf86f64d,104,67,33,62.5,65.7,78.8,1.0,0.0,61.5,1562025600,New packaged  Natural botany food grade 10Ml Essential Oils Pure Aromatherapy Essential Oil Fragrance Aroma Oil.,546109908d922c56fc95fd1a,"aromatherapy,lavenderessentialoil,plantessentialoil,massageoil,pureessentialoil,perfume,roseessentialoil,lemonessentialoil,fragrance,eucalyptusoil,flavouressentialoil"
541fea994ad3ab65569b530c,103,103,28,66.0,66.0,100.0,4.9,0.0,61.2,1562025600,1pcs Female Massage Tool Relax Casual body for Women,"557634af601ef36b6e50d0e2,5c82b6c76fa88c2ae4214d0b","massager,sleeve,sextool,dildosextoy,womensfashion,sexproduct,dildosvibrator,dres,masturbator,fitted,adultsextoy,sextoy,rabbitvibrator,buttplug,longsleeve"
5a90c1060c1d90022db3f712,103,103,42,73.8,73.8,85.7,1.0,0.0,72.8,1562025600,Removal Acne Scar Stretch Marks Cream Fat Scar Striae Gravidarum Treatment ,53fcd3f32ee34556013a732b,"acne,treatment,skincare,removal,gravidarum,scar,xma,bodyhealthy,stretchmark,stretch"
5c77e1cb86a478788adcbf50,103,103,45,61.2,61.2,75.6,1.0,0.0,60.2,1562025600,SHIELD Hydra Badge Vintage Credit Coin Commemorative Coin Collection,5603422c6c54632b344751f5,"commemorative,hydra,vintage,retro,eagle,badge,lucky,poker,coinsu,specialagent,shield"
5bffcc56eeddf2589ba486d2,103,102,37,56.3,56.9,78.4,1.0,0.0,55.3,1562025600,Cute Kawaii Diamond Crown Ballpoint Pens For School Office Supplies Writing Stationery UYT,54adab2358f1773d0f60caab,"crown,office,schoolsupplie,signature,pen,businesspen,diamond,luxury,writing,kawaii,cute,officesupplie,nib,school,jewelry,ballpointpen"
5b32ed2d0002307fba7d78b3,103,101,57,55.3,55.4,68.4,0.0,0.0,55.3,1562025600,High Quality Round Pearl In The Oyster Multiple Colored Fresh Water Pearl for DIY Jewelry Women&Children Christmas Gift,"5462c3548d922c3687fa85ec,53e9157121a8633c567eb0c9","pearl,gift,fashionaccessorie,multicoloredpearl,pendant,water,diypearl,naturalpearl,wishpearl,pearljewelry,pearlnecklace,christma,diy,pearloyster,jewelry"
5b570ed82197760cdd623e72,103,99,49,64.1,66.7,71.4,0.0,0.0,64.1,1562025600,10 Ml Teeth Whitening Mouth Cleaning Liquid Whitening Dental Bleaching Tools,55d63ccf601ef3068ed2e29d,"beauty,teeth,healthycare,teethwhitening,beautyamphealthy,tool,teethclean,healthy,mouth,teethcare,dentalwhitening,teethhealth"
5b206e74d09e7d2c1d050cbf,103,93,52,73.8,74.2,71.2,0.0,0.0,73.8,1562025600,2018 Crystal fairytale Cloud Stars Slime Jelly Cube Slime Sponge Slime plasticine poke mud transparent Reduced pressure toy  Popular Kids mud Toy,54932c6d58f17764b9b05820,"magicmud,crystal,reducedpressuretoy,spongeslime,plasticinepokemud,crystalcoloredmud,slimesnowplasticinepoke,mudtoy,toy,sponge,jellycubeslime,coloredclay,jelly,popularkidsmudtoy,fairytale,kid"
5cd3c797296266618d5f278b,103,93,26,73.8,81.7,92.3,0.0,0.0,73.8,1562025600,Titan gel Men's Essentials,"5c82b6c76fa88c2ae4214d0d,557f3692601ef30982ef2be9","vicsumoil,daily"
5b8a93aeceb4c1166dab3827,103,76,48,59.2,63.2,75.0,1.9,0.0,57.3,1562025600,Lip Line and  Lip Stick 2 - In - 1 Dual End Lipstick Multi-function Lip Liner Lip Gloss,"5463d7c28d922c3687fa861a,53dc186421a86318bdc87f2b","matte,lipglosse,cosmeticlipstick,doubleendedlipstick,lipsticklonglasting,liplinerpencil,glos,lipglos,womensfashionampaccessorie,lip,line,lipstick,waterprooflipstick"
